OBJECTID_1,OBJECTID,ample_ID,ample_ID.1,Easting_ITM,Northing_ITM,Cu_mgkg_ICPar,Fe___ICPar,S___ICPar,Zn_mgkg_ICPar,Ag_mgkg_ICPar,As_mgkg_ICPar,Hg_mgkg_ICPar,Pb_mgkg_ICPar,Te_mgkg_ICPar,Au_mgkg_ICPar,Cs_mgkg_ICPar,Pd_mgkg_ICPar
4071,4071,610730,610657,486567.2,724666.6,5.17,0.159,0.29,4.7,0.03,0.36,0.072,12.55,0.02,0.0003,1.055,0.001
4072,4072,610731,610658,492978.28,832613.32,1.57,0.049,0.33,10.3,0.011,0.99,0.05,7.45,0.02,0.0011,0.007,0.0005
4073,4073,610732,610659,480967.4,729265.65,23.6,0.219,0.13,4.6,0.052,9.66,0.022,6.33,0.09,0.0001,0.352,0.005
4074,4074,610733,610661,484801.57,723194.93,1.29,0.117,0.09,3.7,0.012,0.41,0.031,5.63,0.04,0.0001,0.714,0.0005
4075,4075,610734,610662,488782.72,722604.02,1.78,0.315,0.23,4.5,0.018,0.49,0.052,9.02,0.03,0.0001,0.556,0.0005
4076,4076,610735,610663,487224.08,740619.17,2.93,0.408,0.47,8.2,0.025,1.28,0.111,12.35,0.09,0.0005,0.058,0.002
4077,4077,610736,610664,509563.43,774516.74,4.0,2.01,0.02,13.2,0.046,1.67,0.083,13.35,0.07,0.0006,0.828,0.0005
4078,4078,610738,610665,472906.12,743062.75,1.25,7.48,0.14,14.9,0.009,1.18,0.058,6.34,0.03,0.0011,0.659,0.002
4079,4079,610739,610666,487091.09,729000.66,11.75,2.1,0.14,12.3,0.076,1.74,0.087,50.4,0.33,0.0005,2.98,0.003
4080,4080,610740,610667,476602.36,758833.33,8.05,2.54,0.27,30.9,0.073,11.0,0.156,29.2,0.11,0.0004,1.29,0.001
4081,4081,610741,610668,478277.02,763277.36,3.28,0.372,0.3,9.5,0.044,1.5,0.118,13.8,0.05,0.0008,0.132,0.001
4082,4082,610742,610669,483018.96,731186.22,2.58,0.154,0.5,4.3,0.04,0.84,0.079,11.4,0.12,0.0004,0.048,0.0005
4083,4083,610743,610671,481382.31,733071.83,2.83,0.668,0.13,7.9,0.06,0.84,0.057,24.5,0.12,0.0006,1.14,0.0005
4084,4084,610744,610672,485236.52,751281.89,2.22,0.493,0.2,12.8,0.046,2.15,0.057,9.56,0.03,0.0006,0.423,0.001
4085,4085,610745,610674,485129.57,761734.64,2.78,1.51,0.03,11.7,0.049,2.61,0.031,10.5,0.05,0.0008,0.807,0.001
4086,4086,610746,610675,485199.54,753167.49,4.35,0.234,0.22,8.9,0.117,1.18,0.025,13.95,0.03,0.0015,1.15,0.0005
4087,4087,610747,610676,511037.11,772862.09,3.64,1.36,0.03,9.0,0.013,2.57,0.037,6.95,0.02,0.0004,1.66,0.0005
4088,4088,610748,610677,480956.4,731018.28,1.91,0.102,0.14,2.0,0.038,0.17,0.03,7.78,0.02,0.0003,0.81,0.001
4089,4089,610750,610678,488506.87,767019.48,1.86,1.82,0.04,10.0,0.024,3.82,0.058,10.8,0.01,0.0002,0.727,0.0005
4090,4090,610751,610680,489555.64,764942.92,1.54,0.078,0.07,3.3,0.009,0.28,0.02,5.44,0.01,0.0004,0.184,0.001
4091,4091,610753,610681,484704.61,733536.71,2.05,0.784,0.14,7.7,0.033,0.52,0.052,11.05,0.02,0.0005,1.515,0.0005
4092,4092,610754,610682,482270.12,729759.54,5.17,0.64,0.31,16.1,0.059,4.84,0.077,9.62,0.07,0.0007,1.05,0.001
4093,4093,610755,610683,482647.05,736830.02,1.68,0.216,0.21,4.8,0.07,0.99,0.053,8.46,0.07,0.0003,0.526,0.002
4094,4094,610756,610684,474676.77,758683.38,7.44,2.4,0.07,42.2,0.097,9.05,0.135,37.0,0.08,0.0004,0.695,0.001
4095,4095,610757,610686,489027.7,742387.77,2.29,0.127,0.48,8.7,0.019,1.25,0.085,10.25,0.05,0.0006,0.032,0.0005
4096,4096,610758,610687,488821.72,726880.1,11.8,0.189,0.11,2.9,0.038,4.03,0.05,30.0,0.08,0.0004,1.64,0.0005
4097,4097,610759,610688,486881.15,735247.32,34.6,0.417,0.32,4.8,0.054,6.42,0.068,10.3,0.11,0.0003,0.614,0.001
4098,4098,610760,610689,488541.85,761507.67,2.43,1.22,0.02,5.7,0.026,0.61,0.03,5.7,0.02,0.0006,0.409,0.001
4099,4099,610761,610690,482277.12,734370.55,2.98,0.247,0.29,12.3,0.027,1.58,0.11,14.35,0.08,0.0009,0.134,0.001
4100,4100,610762,610691,487527.07,764455.04,2.6,0.807,0.02,4.8,0.021,0.47,0.029,10.35,0.03,0.0003,0.227,0.0005
4101,4101,610763,610692,488259.89,752317.65,3.24,0.301,0.2,16.7,0.089,1.94,0.118,22.1,0.09,0.0005,0.35,0.0005
4102,4102,610764,610694,486966.13,737327.87,2.2,2.77,0.09,7.6,0.036,1.37,0.075,15.45,0.18,0.0003,1.58,0.0005
4103,4103,610765,610695,483517.85,723471.88,36.2,0.319,0.21,11.2,0.128,16.15,0.049,20.2,0.16,0.0005,1.605,0.0005
4104,4104,610766,610696,486433.31,767293.44,4.87,0.245,0.25,17.0,0.112,1.85,0.188,34.9,0.09,0.0006,0.469,0.002
4105,4105,610767,610697,488846.72,729015.64,2.73,2.52,0.12,20.2,0.025,3.98,0.054,16.3,0.05,0.0005,0.855,0.001
4106,4106,610768,610698,484459.19,842794.12,6.24,0.258,0.09,2.6,0.047,0.62,0.046,4.9,0.06,0.0005,0.486,0.001
4107,4107,610769,610699,481004.44,761079.81,1.86,0.319,0.08,8.2,0.018,0.35,0.015,9.12,0.04,0.0002,1.56,0.0005
4108,4108,610770,610700,484821.57,721364.32,12.3,0.716,0.22,19.8,0.115,7.95,0.07,18.1,0.57,0.0005,1.125,0.0005
4109,4109,610772,610701,515236.22,775289.54,14.25,2.9,0.04,64.9,0.068,7.95,0.066,17.95,0.03,0.0002,1.185,0.002
4110,4110,610773,610702,481623.27,737513.88,2.61,3.1,0.21,6.6,0.046,1.53,0.085,8.51,0.3,0.0002,0.419,0.002
4111,4111,610774,610703,483256.96,758578.34,4.25,0.478,0.08,9.4,0.044,1.98,0.04,10.5,0.07,0.0001,0.684,0.001
4112,4112,610775,610704,478987.86,759227.23,1.8,1.375,0.06,12.5,0.022,0.58,0.035,9.22,0.05,0.0003,0.982,0.0005
4113,4113,610776,610705,485394.45,724638.61,1.84,0.097,0.14,2.0,0.011,0.7,0.033,7.96,0.09,0.0001,0.959,0.0005
4114,4114,610777,610706,474288.86,761528.76,3.01,0.101,0.32,10.1,0.022,0.94,0.067,13.9,0.12,0.0006,0.024,0.0005
4115,4115,610778,610707,482358.13,747282.77,2.98,0.361,0.3,11.8,0.017,0.53,0.069,6.26,0.13,0.0004,0.043,0.0005
4116,4116,610779,610708,484373.72,756529.77,5.33,2.69,0.08,45.9,0.087,5.18,0.059,18.1,0.08,0.0003,1.46,0.002
4117,4117,610780,610709,486400.23,723167.92,1.78,0.134,0.13,3.6,0.024,0.2,0.022,7.65,0.09,0.0001,1.01,0.0005
4118,4118,610781,610710,484571.69,763709.22,1.62,0.211,0.05,3.4,0.013,0.44,0.012,5.37,0.04,0.0003,0.25,0.001
4119,4119,610782,610711,489371.67,759046.19,6.28,2.18,0.04,22.6,0.041,2.88,0.041,13.0,0.06,0.0002,1.17,0.0005
4120,4120,610783,610712,474508.78,744747.38,3.18,0.574,0.3,31.9,0.027,0.95,0.075,10.65,0.1,0.0001,0.05,0.0005
4121,4121,610784,610713,487669.96,721345.3,25.8,0.902,0.17,10.0,0.056,5.85,0.035,8.31,0.4,0.0001,1.475,0.005
4122,4122,610785,610714,480976.4,735027.42,5.13,0.224,0.2,3.6,0.028,0.37,0.079,9.4,0.21,0.0003,0.209,0.0005
4123,4123,610786,610715,475016.67,743366.67,1.67,0.216,0.26,8.2,0.025,0.77,0.061,5.65,0.19,0.0001,0.085,0.0005
4124,4124,610788,610717,486545.29,768331.21,8.55,2.95,0.08,43.5,0.102,16.2,0.075,19.6,0.2,0.0017,1.41,0.003
4125,4125,610789,610719,487583.06,763516.24,1.61,0.727,0.02,5.4,0.013,0.95,0.016,8.64,0.02,0.0001,0.334,0.002
4126,4126,610790,610720,488493.89,770706.69,7.93,4.4,0.05,58.9,0.041,42.4,0.064,20.2,0.1,0.0016,0.287,0.005
4127,4127,610792,610721,478658.93,757571.59,3.55,1.76,0.05,19.1,0.022,9.41,0.025,9.83,0.04,0.0001,0.461,0.003
4128,4128,610793,610723,488751.83,768482.17,6.35,3.61,0.07,59.3,0.081,9.22,0.049,22.0,0.08,0.0013,1.175,0.003
4129,4129,610794,610724,489426.65,757493.53,5.56,1.585,0.03,15.3,0.036,1.8,0.015,8.83,0.02,0.0001,0.593,0.002
4130,4130,610795,610725,488758.76,741468.97,1.6,0.114,0.35,5.8,0.017,0.87,0.05,9.1,0.09,0.0002,0.014,0.0005
4131,4131,610796,610727,482466.11,749207.36,7.09,1.755,0.31,23.1,0.091,2.76,0.119,16.65,0.14,0.0007,0.739,0.015
4132,4132,610797,610728,479180.78,735211.39,3.86,0.794,0.21,5.6,0.096,0.51,0.072,7.36,0.18,0.0005,0.782,0.003
4133,4133,610798,610729,489148.72,762421.47,2.13,0.51,0.02,8.8,0.015,0.44,0.014,5.59,0.05,0.0002,0.285,0.0005
4134,4134,610799,610730,485028.54,734643.47,1.61,0.115,0.08,2.8,0.02,0.06,0.002,4.92,0.12,0.0001,0.828,0.0005
4135,4135,610800,610731,488608.76,724914.53,1.61,0.135,0.28,4.0,0.028,0.56,0.034,5.38,0.11,0.0002,0.298,0.003
4136,4136,610801,610732,510389.31,787621.93,4.18,0.672,0.04,9.6,0.04,2.32,0.033,8.52,0.04,0.0002,0.601,0.005
4137,4137,610802,610733,472372.39,798634.75,10.1,0.633,0.39,21.0,0.059,4.85,0.136,17.75,0.11,0.0004,0.186,0.0005
4138,4138,610803,610734,508445.72,786861.1,4.76,1.39,0.02,15.7,0.13,2.6,0.045,9.67,0.03,0.0007,0.591,0.008
4139,4139,610804,610735,508970.59,783017.92,4.05,1.09,0.19,17.1,0.029,2.77,0.042,8.97,0.08,0.0004,0.442,0.002
4140,4140,610805,610736,509270.55,789020.63,2.55,0.125,0.46,12.4,0.015,0.8,0.075,10.0,0.03,0.0006,0.07,0.0005
4141,4141,610806,610738,510329.33,789437.54,3.07,1.035,0.02,12.2,0.026,1.95,0.03,10.2,0.01,0.0003,0.617,0.0005
4142,4142,610808,610739,512626.81,782905.93,22.9,1.465,0.02,20.2,0.032,3.75,0.038,8.16,0.02,0.0012,1.02,0.0005
4143,4143,610809,610740,480249.71,793733.77,0.55,0.633,0.04,2.3,0.008,0.75,0.037,3.25,0.02,0.0012,0.474,0.0005
4144,4144,610810,610741,510956.16,780973.35,18.4,0.956,0.02,12.3,0.04,2.68,0.042,7.84,0.03,0.0019,1.245,0.001
4145,4145,610811,610742,474521.92,793559.84,2.43,0.214,0.22,7.5,0.038,0.81,0.138,11.9,0.03,0.0003,0.198,0.001
4146,4146,610812,610743,517684.69,773442.92,32.1,4.3,0.03,81.8,0.123,7.33,0.07,34.2,0.06,0.0014,1.39,0.007
4147,4147,610814,610744,477498.29,793414.85,1.96,0.361,0.19,8.9,0.039,1.43,0.135,13.7,0.12,0.0007,0.474,0.0005
4148,4148,610815,610745,515101.25,776930.19,6.87,2.44,0.03,73.1,0.034,5.05,0.078,20.5,0.04,0.0005,1.175,0.009
4149,4149,610816,610746,514895.32,783107.87,15.1,2.98,0.08,68.1,0.084,10.85,0.097,27.9,0.04,0.0006,0.972,0.01
4150,4150,610817,610747,510675.23,785008.49,1.8,0.053,0.54,9.8,0.014,1.14,0.051,24.3,0.02,0.0003,0.024,0.0005
4151,4151,610818,610748,483586.03,797170.01,2.18,0.856,0.15,3.9,0.054,2.13,0.136,14.6,0.06,0.0003,0.574,0.001
4152,4152,610819,610750,480762.69,808426.59,2.76,0.823,0.81,21.8,0.015,2.86,0.107,6.93,0.03,0.0001,0.065,0.0005
4153,4153,610820,610751,478919.08,809731.31,1.81,0.075,0.42,26.2,0.011,0.87,0.075,6.75,0.05,0.0001,0.032,0.0005
4154,4154,610821,610753,513620.61,785093.45,9.45,1.63,0.09,23.5,0.03,4.75,0.03,11.15,0.02,0.0009,1.25,0.001
4155,4155,610822,610754,476811.61,820954.88,1.98,0.137,0.44,6.0,0.015,0.71,0.076,8.47,0.05,0.0001,0.034,0.0005
4156,4156,610824,610755,475592.95,830736.75,1.64,0.059,0.86,15.6,0.016,0.74,0.064,6.22,0.04,0.0006,0.024,0.0005
4157,4157,610825,610756,472888.3,802389.93,0.76,0.053,0.13,1.2,0.014,0.15,0.032,2.35,0.03,0.0009,0.189,0.0005
4158,4158,610826,610757,479160.95,794422.63,1.85,0.801,0.15,10.1,0.058,1.54,0.152,10.8,0.08,0.0024,5.07,0.001
4159,4159,610827,610758,510316.34,790835.24,3.98,0.63,0.1,12.0,0.023,11.0,0.057,10.3,0.04,0.0006,0.48,0.001
4160,4160,610829,610759,510586.24,782334.06,2.11,1.65,0.1,21.9,0.045,2.85,0.124,9.04,0.02,0.0005,1.46,0.002
4161,4161,610830,610760,480314.07,842849.11,1.51,0.075,0.72,5.4,0.019,0.83,0.085,6.11,0.04,0.0004,0.029,0.0005
4162,4162,610831,610761,480787.63,799692.48,1.82,0.066,0.4,23.8,0.014,1.22,0.067,9.49,0.07,0.0003,0.031,0.0005
4163,4163,610832,610762,510543.3,793663.63,5.44,1.765,0.01,24.2,0.024,3.3,0.027,9.12,0.02,0.0005,0.641,0.001
4164,4164,610833,610763,513523.64,788641.69,5.6,0.579,0.06,7.9,0.058,1.88,0.042,5.65,0.02,0.0005,0.649,0.001
4165,4165,610834,610764,479348.9,793571.81,1.94,0.334,0.38,24.2,0.041,1.1,0.108,8.36,0.05,0.0007,0.079,0.0005
4166,4166,610835,610765,513235.65,775129.59,2.21,0.07,0.33,16.4,0.017,1.04,0.057,8.64,0.04,0.0008,0.031,0.0005
4167,4167,610836,610766,479367.94,802387.9,1.39,0.041,0.75,13.3,0.013,0.53,0.042,4.32,0.05,0.0009,0.018,0.0005
4168,4168,610837,610767,481389.49,796556.16,1.16,1.02,0.15,3.7,0.025,2.01,0.086,7.78,0.05,0.0008,1.15,0.0005
4169,4169,610838,610768,489560.57,733312.72,10.7,0.42,0.16,8.3,0.097,7.06,0.072,28.0,0.15,0.0002,1.21,0.0005
4170,4170,610839,610769,508539.69,785089.48,3.42,1.14,0.02,12.8,0.052,2.45,0.053,8.47,0.02,0.0009,0.882,0.0005
4171,4171,610840,610770,486433.25,742439.78,1.25,1.125,0.16,11.1,0.015,1.1,0.048,5.2,0.07,0.0008,0.292,0.001
4172,4172,610841,610772,477364.48,819575.18,2.08,0.111,0.4,3.3,0.012,0.98,0.082,6.43,0.07,0.0031,0.024,0.001
4173,4173,610842,610773,496631.54,836429.49,2.18,0.085,0.32,8.9,0.025,1.24,0.096,9.51,0.01,0.0023,0.012,0.002
4174,4174,610843,610774,477281.53,823450.33,3.81,0.095,0.74,12.1,0.014,0.57,0.092,6.04,0.02,0.003,0.022,0.001
4175,4175,610844,610775,476901.56,817558.62,2.39,0.287,0.76,5.3,0.033,4.59,0.082,6.07,0.05,0.0014,0.118,0.0005
4176,4176,610845,610776,516841.89,778611.82,19.5,2.45,0.04,70.6,0.105,7.39,0.086,22.3,0.05,0.0016,0.772,0.0005
4177,4177,610846,610777,482270.3,795639.35,2.01,0.201,0.16,6.2,0.045,1.75,0.079,7.13,0.06,0.0017,0.329,0.001
4178,4178,610847,610778,509013.62,792952.79,12.1,1.155,0.03,15.4,0.037,5.04,0.051,10.7,0.01,0.0011,0.584,0.001
4179,4179,610848,610779,481306.34,738340.7,4.02,3.23,0.16,21.2,0.016,1.65,0.071,5.82,0.08,0.0008,0.651,0.001
4180,4180,610849,610780,517680.7,775667.45,10.85,2.12,0.06,84.1,0.077,5.84,0.096,24.1,0.04,0.001,0.938,0.0005
4181,4181,610850,610781,509568.45,780568.44,6.85,2.13,0.03,15.8,0.089,5.04,0.069,9.7,0.04,0.0005,0.957,0.0005
4182,4182,610851,610782,512860.74,777505.08,2.24,0.872,0.08,6.2,0.098,2.25,0.048,5.59,0.01,0.0004,0.775,0.001
4183,4183,610852,610783,474809.9,802408.92,1.42,0.112,0.52,12.3,0.025,2.9,0.109,11.1,0.22,0.0014,0.069,0.0005
4184,4184,610853,610784,475088.94,817112.72,1.39,0.064,0.58,8.4,0.008,0.39,0.075,2.62,0.09,0.0022,0.017,0.001
4185,4185,610854,610785,487133.14,756736.7,5.61,5.51,0.13,18.5,0.051,5.57,0.109,15.45,0.03,0.0007,0.944,0.0005
4186,4186,610855,610786,513565.59,779515.65,10.15,1.775,0.02,28.9,0.078,3.47,0.046,9.98,0.01,0.0017,1.285,0.0005
4187,4187,610856,610788,517068.85,781266.25,19.35,2.34,0.02,65.2,0.056,7.52,0.078,16.75,0.02,0.0006,0.814,0.0005
4188,4188,610857,610789,476524.54,802457.9,1.86,0.123,0.45,14.9,0.021,0.89,0.091,7.23,0.03,0.0015,0.042,0.001
4189,4189,610858,610790,496511.58,838584.02,4.0,0.123,0.4,3.7,0.023,1.05,0.076,9.13,0.03,0.0015,0.097,0.001
4190,4190,610860,610792,479450.25,842458.19,1.91,0.119,0.71,3.5,0.036,0.65,0.124,4.93,0.005,0.0007,0.107,0.001
4191,4191,610861,610793,479786.66,738817.61,1.65,0.594,0.16,8.8,0.048,2.87,0.089,8.29,0.11,0.0005,1.24,0.001
4192,4192,610863,610794,510470.25,779242.72,2.3,0.077,0.4,9.3,0.016,1.29,0.084,13.1,0.02,0.0016,0.033,0.002
4193,4193,610864,610795,510419.26,777663.06,12.0,1.785,0.02,10.4,0.086,3.17,0.043,6.41,0.07,0.0024,2.58,0.0005
4194,4194,610865,610796,514894.33,784781.51,31.3,1.84,0.14,129.5,0.056,7.25,0.154,22.8,0.04,0.0019,0.912,0.0005
4195,4195,610866,610797,480788.46,748869.44,0.8,2.0,0.07,10.0,0.021,2.9,0.047,6.31,0.02,0.0001,0.706,0.0005
4196,4196,610868,610798,514801.32,778481.86,7.86,2.6,0.05,71.5,0.054,5.95,0.092,21.2,0.06,0.0005,1.275,0.0005
4197,4197,610869,610799,468272.25,798470.8,0.86,0.09,0.19,2.2,0.024,0.48,0.111,5.02,0.01,0.0003,0.158,0.001
4198,4198,610870,610800,480790.95,840801.55,1.48,0.594,0.05,10.4,0.009,2.14,0.002,1.555,0.005,0.0004,0.355,0.0005
4199,4199,610871,610801,509473.52,791111.18,1.97,0.683,0.03,8.8,0.022,4.1,0.033,12.2,0.01,0.0004,0.325,0.0005
4200,4200,610872,610802,515354.22,780863.35,13.0,3.11,0.03,63.9,0.074,8.9,0.075,20.6,0.04,0.0015,0.796,0.0005
4201,4201,610873,610803,479555.21,841350.43,1.37,0.218,0.13,4.6,0.054,0.52,0.11,4.62,0.02,0.0003,0.339,0.001
4202,4202,610874,610804,478386.27,821017.86,1.49,0.098,0.41,3.7,0.007,0.65,0.072,5.73,0.01,0.0014,0.016,0.001
4203,4203,610875,610805,509463.44,772406.2,2.27,0.304,0.1,4.6,0.119,0.88,0.058,7.69,0.05,0.0361,0.444,0.001
4204,4204,610877,610806,508982.56,777374.13,24.9,3.2,0.06,65.7,0.12,18.6,0.081,36.6,0.24,0.001,0.795,0.002
4205,4205,610878,610808,512691.79,781451.24,3.32,0.254,0.11,5.4,0.078,0.89,0.085,4.14,0.02,0.0007,0.805,0.0005
4206,4206,610879,610809,486530.23,739499.41,2.43,0.854,0.17,15.5,0.033,0.84,0.087,6.08,0.15,0.001,0.414,0.0005
4207,4207,610880,610810,488782.75,739549.38,1.85,0.306,0.4,28.0,0.019,0.88,0.05,8.04,0.11,0.0021,0.063,0.001
4208,4208,610881,610811,508912.65,794896.38,15.45,1.4,0.02,23.9,0.064,2.89,0.04,9.14,0.02,0.0006,0.654,0.0005
4209,4209,610882,610812,506611.13,791124.2,3.4,0.277,0.12,5.9,0.04,1.68,0.073,8.58,0.04,0.0009,0.407,0.001
4210,4210,610883,610814,511346.05,775655.49,5.38,0.702,0.67,21.4,0.041,5.13,0.117,9.98,0.05,0.0015,0.688,0.002
4211,4211,610885,610815,476895.66,829575.0,1.43,0.075,0.33,34.8,0.008,0.82,0.094,6.58,0.05,0.0017,0.027,0.001
4212,4212,610886,610816,492257.26,808505.53,0.79,0.802,0.02,9.6,0.008,0.31,0.014,6.55,0.02,0.0003,0.506,0.002
4213,4213,610887,610817,513428.65,786868.07,44.3,1.835,0.16,32.9,0.098,7.88,0.085,12.7,0.03,0.0011,1.055,0.003
4214,4214,610889,610818,476970.6,824802.04,1.64,0.084,0.59,18.5,0.007,0.52,0.049,3.87,0.03,0.0016,0.018,0.001
4215,4215,610890,610819,513197.65,772956.05,1.27,0.085,0.53,27.4,0.008,0.52,0.039,4.82,0.03,0.0023,0.016,0.002
4216,4216,610891,610820,517307.79,777646.03,11.55,1.775,0.02,40.1,0.041,2.0,0.036,7.09,0.03,0.0011,0.737,0.003
4217,4217,610892,610821,480330.56,750790.03,1.59,0.51,0.14,19.8,0.022,1.17,0.068,7.45,0.1,0.0005,0.096,0.0005
4218,4218,610893,610822,477773.31,807823.73,1.0,0.032,0.94,8.3,0.005,0.83,0.042,1.61,0.09,0.0012,0.015,0.002
4219,4219,610894,610824,488974.7,737026.92,1.32,0.133,0.3,3.2,0.02,0.61,0.08,9.15,0.18,0.0013,0.235,0.0005
4220,4220,610895,610825,481346.56,807273.84,1.18,0.429,0.04,8.4,0.008,0.43,0.015,6.51,0.01,0.0005,0.397,0.0005
4221,4221,610896,610826,477641.35,809187.43,1.3,0.074,0.56,29.5,0.009,0.37,0.07,3.26,0.06,0.0014,0.019,0.002
4222,4222,610897,610827,513556.66,793283.7,6.14,1.04,0.68,12.6,0.034,121.0,0.101,12.1,0.04,0.0009,0.03,0.001
4223,4223,610898,610829,516939.89,783478.78,13.6,1.775,0.1,71.4,0.093,4.85,0.072,15.2,0.02,0.0006,0.938,0.001
4224,4224,610899,610830,484289.7,736893.99,8.51,0.409,0.04,7.9,2.15,0.91,0.032,125.0,1.38,0.0056,0.521,0.001
4225,4225,610900,610831,509311.5,779135.75,6.88,1.06,0.03,15.4,0.072,2.34,0.052,12.35,0.03,0.0009,0.713,0.0005
4226,4226,610901,610832,482772.55,843536.96,1.75,0.107,0.31,5.7,0.02,0.93,0.107,6.19,0.05,0.001,0.049,0.002
4227,4227,610902,610833,498322.15,833111.2,2.11,0.062,0.54,13.2,0.019,1.13,0.065,10.3,0.04,0.0021,0.016,0.002
4228,4228,610903,610834,486679.66,837701.22,1.59,0.078,0.42,5.4,0.009,0.72,0.078,4.76,0.06,0.0014,0.023,0.001
4229,4229,610904,610835,482578.25,798471.74,1.37,0.193,0.12,7.3,0.052,0.62,0.057,4.56,0.03,0.0011,0.468,0.0005
4230,4230,610905,610836,502878.21,836355.49,2.31,0.061,0.45,6.4,0.028,1.63,0.079,17.35,0.05,0.0017,0.032,0.002
4231,4231,610906,610837,488912.2,838310.09,1.26,0.065,0.31,8.5,0.009,1.2,0.075,8.04,0.01,0.0016,0.016,0.001
4232,4232,610907,610838,508821.96,839022.9,7.17,1.255,0.02,21.6,0.069,4.02,0.032,13.4,0.02,0.0005,0.571,0.0005
4233,4233,610908,610839,487632.34,823548.29,0.53,0.212,0.03,1.4,0.006,0.39,0.013,2.08,0.01,0.0003,0.325,0.0005
4234,4234,610910,610840,457348.58,808671.61,1.1,0.063,0.28,10.0,0.017,1.32,0.093,7.76,0.03,0.0022,0.025,0.002
4235,4235,610912,610841,489334.14,841540.39,1.46,0.056,0.37,5.8,0.013,1.01,0.096,7.9,0.01,0.0018,0.019,0.001
4236,4236,610913,610842,512531.19,842585.12,1.79,0.138,0.1,5.0,0.024,0.69,0.035,6.52,0.01,0.0003,0.445,0.001
4237,4237,610914,610843,482976.19,803012.75,1.69,0.054,0.43,23.0,0.012,0.58,0.078,6.34,0.06,0.001,0.027,0.001
4238,4238,610915,610844,483059.16,801196.14,0.49,0.13,0.03,2.0,0.006,0.17,0.012,3.1,0.02,0.0005,0.359,0.0005
4239,4239,610916,610845,484901.04,837604.25,1.49,0.091,0.33,5.6,0.01,0.85,0.089,7.39,0.05,0.0012,0.025,0.001
4240,4240,610917,610846,495556.82,842304.22,1.63,0.05,0.3,17.7,0.012,0.81,0.083,6.18,0.02,0.0021,0.016,0.001
4241,4241,610918,610847,481186.58,804850.36,1.55,0.064,0.32,20.1,0.011,0.9,0.072,6.75,0.03,0.0017,0.019,0.001
4242,4242,610920,610848,495196.7,818477.37,2.0,0.452,0.58,8.4,0.015,1.88,0.14,12.85,0.05,0.0012,0.031,0.001
4243,4243,610921,610849,502839.21,835709.63,2.22,0.053,0.41,7.8,0.024,1.94,0.101,17.9,0.04,0.0018,0.017,0.001
4244,4244,610923,610850,485473.99,844303.79,7.79,0.208,0.37,13.1,0.038,1.75,0.255,32.2,0.04,0.0009,0.156,0.001
4245,4245,610924,610851,486472.73,839723.78,1.62,0.055,0.58,8.1,0.009,0.96,0.062,6.79,0.01,0.0017,0.014,0.001
4246,4246,610925,610852,479101.21,831326.62,1.55,0.082,0.38,9.9,0.017,1.08,0.084,8.58,0.03,0.0018,0.028,0.0005
4247,4247,610926,610853,486779.69,842294.23,1.61,0.064,0.28,9.7,0.013,1.04,0.084,7.91,0.04,0.0017,0.019,0.001
4248,4248,610927,610854,498321.23,842429.19,63.7,0.13,0.51,9.1,0.026,0.93,0.105,6.87,0.03,0.0013,0.102,0.001
4249,4249,610928,610855,484642.13,841256.45,1.88,0.115,0.27,4.0,0.018,0.61,0.077,6.3,0.03,0.0008,0.081,0.002
4250,4250,610929,610856,483347.4,840468.62,0.97,0.389,0.02,4.0,0.011,1.92,0.002,1.39,0.01,0.0002,0.106,0.001
4251,4251,610930,610857,495375.66,817213.64,1.63,0.066,0.5,6.1,0.012,1.04,0.077,11.2,0.02,0.0009,0.019,0.001
4252,4252,610931,610858,476937.68,833070.24,1.34,0.526,0.03,9.4,0.009,0.89,0.006,1.655,0.005,0.0004,0.185,0.0005
4253,4253,610932,610860,505660.63,838795.96,1.97,0.067,0.35,8.8,0.022,1.32,0.077,8.86,0.005,0.002,0.019,0.001
4254,4254,610933,610861,478727.32,834938.83,2.72,0.544,0.56,5.7,0.02,0.71,0.087,4.49,0.01,0.0004,0.114,0.002
4255,4255,610934,610863,484372.17,839194.9,1.67,0.11,0.68,3.2,0.013,0.59,0.071,4.28,0.02,0.0012,0.034,0.002
4256,4256,610935,610864,489210.17,842343.21,2.7,0.132,0.28,3.4,0.062,0.63,0.168,6.12,0.02,0.0503,0.279,0.002
4257,4257,610936,610865,492854.33,834663.87,1.29,0.064,0.35,4.1,0.006,0.59,0.063,5.72,0.005,0.001,0.011,0.0005
4258,4258,610937,610866,490888.78,838787.98,1.49,0.506,0.43,10.3,0.012,0.95,0.103,6.21,0.01,0.0011,0.011,0.001
4259,4259,610939,610868,491272.68,836300.52,1.98,0.082,0.4,5.0,0.016,1.0,0.102,10.25,0.03,0.0013,0.02,0.001
4260,4260,610940,610869,482617.47,831328.61,10.15,1.035,0.03,28.7,0.029,0.83,0.023,9.98,0.01,0.0005,1.12,0.002
4261,4261,610941,610870,487590.36,824740.03,1.28,0.085,0.21,2.9,0.023,0.38,0.083,4.5,0.06,0.0009,0.187,0.001
4262,4262,610942,610871,512667.16,841548.35,11.1,1.245,0.05,32.3,0.059,5.67,0.046,14.8,0.1,0.0004,0.454,0.0005
4263,4263,610943,610872,486249.82,844229.81,8.28,0.104,0.37,18.6,0.021,1.23,0.216,12.05,0.06,0.0013,0.128,0.002
